title,price,image
"Honda Odyssey 2 поколение Минивэн , 2001",6500$ ,https://i.cars.kg/preview/r/qWEV1rTEsdVeoAFhbla7iA/1080x-/20220731/357f1b5c64e28069a5e7f44cac01775d.jpeg
"Mazda 323 BJ [рестайлинг] Седан , 2001",3600$ ,https://i.cars.kg/preview/r/yyH1EODbA6TAbBeUH6SiOA/1080x-/20220731/4e9d70f0556bb18a6b9a7a7e0f15f917.jpg
"Audi 100 С3 [рестайлинг] Avant универсал , 1990",900$ ,https://i.cars.kg/preview/r/O8fbg7uB0B3D7JiZ79AB2A/1080x-/20220731/6a346163817b2c0902d612b279138f30.jpg
"Nissan Patrol Y61 Внедорожник 5-дв. , 2001",8200$ ,https://i.cars.kg/preview/r/wtSPIfD4xS_jYY24fr11_A/1080x-/20220731/b636d25caf475ab371fff92e10e286a4.jpg
"Toyota Allex E120 [рестайлинг] Хетчбэк , 2003",6600$ ,https://i.cars.kg/preview/r/2WBJDq6TxtF1R7bppWTTpQ/1080x-/20220731/a521e57afe04bf7950e1ea5dfd5424d4.jpeg
"Toyota Highlander , 2019",38000$ ,https://i.cars.kg/preview/r/qLpC6Zu8UTJJfsdPvqwozw/1080x-/20220730/5d575730afe716d5abb05290c9b925fd.jpg
"Toyota Camry XV50 [рестайлинг] Седан , 2015",17700$ ,https://i.cars.kg/preview/r/crpqn6SvovrJRJF48-p9fg/1080x-/20220730/433b9cc70bc541e0c545887b2e9ad1de.png
"Toyota Prius 3 поколение [рестайлинг] Хетчбэк , 2011",11900$ ,https://i.cars.kg/preview/r/yKMojMf76OjvFBrcCzhBmA/1080x-/20220730/3c39b0d3bdeb1aeb6ba7baab97860905.jpg
"Hyundai Elantra MD [рестайлинг] Седан , 2016",13800$ ,https://i.cars.kg/preview/r/rXIE4oMPB0JIleE2dx9OXg/1080x-/20220730/0109a2dda948f6e8b3e1c714b6f13c1e.jpg
"Jeep Wrangler JK [рестайлинг] Кабриолет 4-дв. , 2014",42$ ,https://i.cars.kg/preview/r/OtdGLDVCIj0Rfnyqth1mzg/1080x-/20220730/675f0a0da92692b6bde7fefb5ccc9e19.jpg
"Mercedes-Benz V-Класс W447 Микроавтобус , 2015",39800$ ,https://i.cars.kg/preview/r/5z16dtxrDlf90jRXntIX3Q/1080x-/20220730/d28e72cfd87f4b55198ec9afaba5a056.jpg
"Audi A4 B5 Седан , 1995",1800$ ,https://i.cars.kg/preview/r/t_NcUTkE6krYRR-oG_WDgw/1080x-/20220729/a048308d6fa58bb4ff02f68cc65c1469.jpeg
"Hyundai Avante MD Седан , 2015",11300$ ,https://i.cars.kg/preview/r/Ci5KD-jfb-rDIn7kkcXEyw/1080x-/20220729/fccc7e0775ab46f08829b9d4988f4eb5.webp
"Kia K5 , 2017",13600$ ,https://i.cars.kg/preview/r/DaERmjhmZAMElJsRm5qWRw/1080x-/20220729/3bf369596103b54696b581407f5b9475.jpg
"Subaru Outback 5 поколение Универсал , 2016",16500$ ,https://i.cars.kg/preview/r/yKP7Caw5UAK2_ELClNxXYQ/1080x-/20220729/131dfce2cfa3aac148cab22ba7837bd7.jpg
"Lexus GX 1 поколение , 2005",23000$ ,https://i.cars.kg/preview/r/denz72dRqes6mx1j652yvA/1080x-/20220728/ad715b2ca03de4289edbcd70f2833229.jpg
"Toyota Avensis 2 поколение Седан , 2004",5033$ ,https://i.cars.kg/preview/r/dS2w8JhMuaOILDdVRjR6PQ/1080x-/20220728/7a51d5e52d1667e3842461044b24f515.jpg
"Toyota Camry XV50 [рестайлинг] Седан , 2015",14900$ ,https://i.cars.kg/preview/r/DNyMpXv6io_Ybh5eDKM7iQ/1080x-/20220728/604d913cd43df3f0b576092a9e10d5c9.webp
"Toyota Highlander 2 поколение [рестайлинг] Кроссовер 5-дв. , 2012",25$ ,https://i.cars.kg/preview/r/mkTiVJQzRI96W37ef97aAg/1080x-/20220728/01ff1819d9449d5b96f8bb2f1c1816ab.jpg
"Jeep Grand Cherokee , 2000",6500$ ,https://i.cars.kg/preview/r/yu-pTrJ1Rbeg_-Luoepjng/1080x-/20220728/16ce7e353f72c58bf1a4e0a3becb173a.jpg
"Subaru Outback 3 поколение Универсал , 2004",7700$ ,https://i.cars.kg/preview/r/8HEDmU0AR98CHU8FwpB3lg/1080x-/20220728/8d2b98cdb082ae4bfb72c6ccc07cd281.jpg
"Toyota Sienta 1 поколение Минивэн , 2004",6200$ ,https://i.cars.kg/preview/r/ynUXj_ujcQHe2sM7Jn1gyw/1080x-/20220728/b507996cdc5052c029efbe944d830b34.jpg
"Hyundai , 2006",6158$ ,https://i.cars.kg/preview/r/XI3FxBwyJBPRejbBHQ-3Zg/1080x-/20220728/70537501c5f3aae0378489c8d430e6b0.jpg
"Mercedes-Benz C-Класс W205/S205/C205 AMG седан 4-дв. , 2016",63063$ ,https://i.cars.kg/preview/r/NQJQlfpjSnm0pqPs3IKwAQ/1080x-/20220727/9eff3c9ac803308af144ad18ba6f0068.jpg
"Toyota Camry XV40 , 2009",9999$ ,https://i.cars.kg/preview/r/Jg-DXSSnEsPq9lbml_NzuQ/1080x-/20220727/709840b75181940425346b377a05d548.jpg
"Hyundai Accent , 2018",15500$ ,https://i.cars.kg/preview/r/15o6KNWyeCIxrUUErCFKhw/1080x-/20220727/2a4ddc11cc564c263b458840e9d2d7bd.jpg
"Volkswagen Golf 3 поколение , 1992",1350$ ,https://i.cars.kg/preview/r/HnP5WIFcPeS3CHxST2HSpw/1080x-/20220727/06893f0358fb4161f14b239fae9e5e0b.jpg
"Daewoo Matiz M150 [рестайлинг] Хетчбэк , 2001",2214$ ,https://i.cars.kg/preview/r/8P5bOKn0hgQRqForda8w9Q/1080x-/20220727/0c3a0c14662ad21fb89ebe87dc2f7bff.jpg
"BMW X5 E70 Кроссовер , 2007",16330$ ,https://i.cars.kg/preview/r/dArGsHpBmlJ7VRu-3NzlBw/1080x-/20220726/f026c1e9042cffa082a5cf613abd4aa5.jpg
"Mercedes-Benz , 2010",18500$ ,https://i.cars.kg/preview/r/JyfMSEDNWEH62mE3jhl1Kw/1080x-/20220726/e8b638f833196b4458ee874599b8a590.jpg
"Honda Fit 3 поколение Хетчбэк , 2016",13000$ ,https://i.cars.kg/preview/r/rDx_Aozmdq_Kiia6h5TNAw/1080x-/20220726/e6af9efbb6dcf740de29463f0ec32b01.jpg
"Kia K3 , 2019",15300$ ,https://i.cars.kg/preview/r/_2idXa3zR0nOiDbpHAPJLQ/1080x-/20220726/b8b6f599fecb11ab286a16c8c553a2ef.jpg
"Honda Airwave 1 поколение Универсал , 2006",7698$ ,https://i.cars.kg/preview/r/wJQGwK9SHkG0CWA1B9nPcA/1080x-/20220726/a7b8e4dfa551fd33df6a05f5f4873bfc.jpg
"Hyundai Porter , 2004",10067$ ,https://i.cars.kg/preview/r/1rPZSScWY3vbT_61wn8Lhg/1080x-/20220726/9df64ef1d5d34e78cebdf8123c0f6acb.jpg
"Chevrolet Malibu 5 поколение Седан , 2017",15200$ ,https://i.cars.kg/preview/r/mY7Q5FYpcx8fhtowbVmZ8w/1080x-/20220725/d1368cf32492d752b564a40867783b3e.jpg
"Toyota Ipsum 2 поколение , 2003",8800$ ,https://i.cars.kg/preview/r/9ioS9zvGHlS57nWvzuRigA/1080x-/20220725/8889275e0a88a23a761e9b3a966ccc25.jpg
"Kia K5 , 2018",16500$ ,https://i.cars.kg/preview/r/YiJ-8xgGRNwc170p9jtFsQ/1080x-/20220725/37891faf4e93ea6e850ef313ac85ff64.jpg
"Toyota RAV4 , 2019",34$ ,https://i.cars.kg/preview/r/i0vlzvLh3YfHK4hSkCCRFw/1080x-/20220725/76df8a988863060136f7e5e97ba3f5c8.jpg
"Toyota Camry , 2021",35$ ,https://i.cars.kg/preview/r/_D50Eewd4MpQrYfvBlXnjQ/1080x-/20220725/e743819987e1e96cb0659f62ee4a1d73.jpg
"Lexus ES , 2019",58$ ,https://i.cars.kg/preview/r/DWIWkSWR0AIimkjEb-NVkQ/1080x-/20220725/dd3fe6482711d5c78fbd0e21e724fc7e.jpg
"Toyota RAV4 4 поколение [рестайлинг] Кроссовер , 2016",20500$ ,https://i.cars.kg/preview/r/CXSNDMYK-sDZ-GiZ5NctYA/1080x-/20220725/e6aa2bd00b5985b22b83ea99da024f7f.jpg
"Ford Explorer 4 поколение Внедорожник , 2009",15900$ ,https://i.cars.kg/preview/r/RRDb5AC92LveCQOiybabvA/1080x-/20220725/5e160c24ceacd5bb9165a686ba6dcece.jpg
"Daewoo Matiz M200 Хетчбэк , 2007",2$ ,https://i.cars.kg/preview/r/tE0d4awwYwkJQtj27gQ6gw/1080x-/20220725/7f449eaa3cca02a715cf9cd91958d6ec.jpg
"Hyundai ix35 , 2013",14500$ ,https://i.cars.kg/preview/r/k_4iuorQb1AX4usfxNH1yA/1080x-/20220725/a960c8ad1b90365d72d7089139392532.jpg
"Mercedes-Benz S-Класс W221 Седан , 2006",14500$ ,https://i.cars.kg/preview/r/j6ADaBmQ5Lw3VkIL8nb0XA/1080x-/20220725/396972bf9ec68cb93bdc13af2e819a43.jpeg
"Toyota Highlander 2 поколение [рестайлинг] Кроссовер 5-дв. , 2012",23500$ ,https://i.cars.kg/preview/r/_tyZiRelHuUnosccea1bag/1080x-/20220725/54f0a76868c23bfc756f3ce6099002ba.jpeg
"Mercedes-Benz E-Класс W211/S211 [рестайлинг] Седан 4-дв. , 2009",10000$ ,https://i.cars.kg/preview/r/SGzLnX1Tupk1D0HDcQfunA/1080x-/20220724/1e79e51ed454c07c01c9318f97f88df0.jpg
"Kia K5 1 поколение Седан , 2021",27900$ ,https://i.cars.kg/preview/r/fKHwBENbXPqIGDbKk5ojPw/1080x-/20220724/05156df114114a6885f7ab896e9ec0e3.jpg
"Lexus CT 1 поколение [рестайлинг] F-sport хетчбэк 5-дв. , 2013",999$ ,
"Mercedes-Benz C-Класс W202/S202 [рестайлинг] Седан , 1999",3000$ ,https://i.cars.kg/preview/r/SY1swiyZkgHPeiMeYn3CBQ/1080x-/20220724/f4d5186c450f8faed1bb8b297a411632.jpg
"Nissan Sentra B17 Седан , 2019",19900$ ,https://i.cars.kg/preview/r/ZPC2UgwPUqyL1msXj0Qoow/1080x-/20220724/fda09806aa0686167efb52b3b732fe97.jpg
"Chrysler Neon 2 поколение Седан , 2001",2961$ ,https://i.cars.kg/preview/r/53NpQCkgY8UkhE0_0NPO2w/1080x-/20220724/162f3c6d79810ef32df053caa5a6affe.jpg
"Toyota , 2002",7500$ ,https://i.cars.kg/preview/r/yR9EWjtRyKk1np3YTSHZyw/1080x-/20220724/1a618dc4e65a2bcdc51773689a46ea68.jpg
"Opel Monterey 1 поколение Внедорожник 5-дв. , 1993",230000$ ,https://i.cars.kg/preview/r/Cndzh3rnyFnSUe6iQQ4MkA/1080x-/20220724/e00045e07a15bb4e7e882b8de516018b.jpg
"Toyota RAV4 4 поколение [рестайлинг] Кроссовер , 2016",25500$ ,https://i.cars.kg/preview/r/-48t8ZpZeLq11vkkHXspjw/1080x-/20220724/07cbbcee0e80a4b78b69c17f9799a98e.jpeg
"Toyota Camry XV40 Седан 4-дв. , 2009",9300$ ,https://i.cars.kg/preview/r/DDytnbDpKMSICtg1boOelg/1080x-/20220724/a064d953a9814856705cb4cd1c96b6a3.webp
"Toyota RAV4 4 поколение [рестайлинг] Кроссовер , 2019",33000$ ,https://i.cars.kg/preview/r/_tmmL5wL2IbUFAZYUDtMSA/1080x-/20220723/0e855197b3a412b0f816b43d95f2958d.jpg
"Mercedes-Benz E-Класс W124 Седан 4-дв. , 1991",1$ ,https://i.cars.kg/preview/r/kwRsWOHJl1aQ-eUch9Lmzg/1080x-/20220723/5c3daf86795109ef7f8fb11d5ed6733e.jpeg
"Toyota 4Runner 4 поколение Внедорожник , 2006",21000$ ,https://i.cars.kg/preview/r/rw3F_nxFdVj-bVEk-HsOSQ/1080x-/20220722/314123be1cd032856f603c8df7a7221c.jpg
"Mercedes-Benz C-Класс W203/S203/CL203 Седан 4-дв. , 2001",6700$ ,https://i.cars.kg/preview/r/Ul-om7u4rrcV-wv1rgoeow/1080x-/20220722/037eb2d6506caecef5a856119106bf50.jpg
"Nissan Almera N16 [рестайлинг] Хетчбэк 5-дв. , 2004",3950$ ,
"Porsche Cayenne 957 Кроссовер , 2008",13500$ ,https://i.cars.kg/preview/r/w_3nAKNC1nw9m8jKiMTKEA/1080x-/20220722/4bd4e07c6ab2a21b1c2ace7fb2959949.jpg
"Volkswagen Golf 4 поколение Универсал , 2001",2605$ ,https://i.cars.kg/preview/r/hIw95R_17cFrEWnDAkNgRg/1080x-/20220721/fa11b3e6b040d647a0159536d193a86c.jpg
"Mercedes-Benz C-Класс W204/S204 Седан 4-дв. , 2009",10500$ ,https://i.cars.kg/preview/r/cKm2Ih2mod2xctDCT0QO2Q/1080x-/20220721/569bb06bceaccba1756e58ae08f2adfd.webp
"Hyundai Elantra MD [рестайлинг] Седан , 2017",14500$ ,https://i.cars.kg/preview/r/RU8bRVjjgoLPbyPxPocANw/1080x-/20220721/c6c457b80f1fd8085bca9d7b9a3a9805.jpg
"Audi A6 4G/C7 [рестайлинг] Седан , 2016",24000$ ,https://i.cars.kg/preview/r/zbBr2x6_5dROUVQlQeLDqQ/1080x-/20220721/60c77dedaa5cf0a4bd69edf39e4ee702.jpg
"Hyundai Elantra MD [рестайлинг] Седан , 2018",13300$ ,https://i.cars.kg/preview/r/dPgZXYfWAtorGiC5q6Rw7g/1080x-/20220721/9a3a24192ae4c54385e683b8cd1d3d74.jpg
"Mercedes-Benz Vito W639 , 2003",6300$ ,https://i.cars.kg/preview/r/aoLvyxFh25SKJfBpXJZ1nA/1080x-/20220721/5c2bf13d7e46f0efb38c47039da930fe.jpg
"Toyota Avalon XX40 Hybrid седан 4-дв. , 2020",40000$ ,https://i.cars.kg/preview/r/F7OvnfcNqUI7_z8488Za3A/1080x-/20220721/affe836692f01d7d7c9026b7ca0b0108.jpg
"Honda Stream 1 поколение Минивэн , 2002",5000$ ,
"Toyota Kluger XU20 [рестайлинг] Внедорожник 5-дв. , 2004",12000$ ,https://i.cars.kg/preview/r/2HZfudBFrewzs4n9lSYYqg/1080x-/20220720/ab526ea91969bde4a481e82d0f2b3fae.jpeg
"Mercedes-Benz E-Класс W124 Универсал , 1988",2487$ ,https://i.cars.kg/preview/r/CI4q00ZuwXgLsbvJ752zRQ/1080x-/20220720/3ea109cfcfd4ba0a5159fc11fdd98824.jpg
"Toyota , 2022",100000000$ ,https://i.cars.kg/preview/r/dC7pG8mEN99H8X6MBBj05w/1080x-/20220720/dfbc845ab9a742cbdca996d1b79cdc34.jpeg
"Toyota Camry , 2018",23500$ ,https://i.cars.kg/preview/r/MOYwtXRoSrCdlTk0yv376Q/1080x-/20220720/037dce28144e3d3b71f8c7acca1f3a32.jpeg
"Audi A4 B7 Седан , 2005",7000$ ,https://i.cars.kg/preview/r/P5yZI0Gt3dzzB5B50C_4sQ/1080x-/20220720/124baa3defc52f233bc0ce595b0b4b15.jpg
"Subaru Legacy 5 поколение [рестайлинг] Седан , 2016",13200$ ,https://i.cars.kg/preview/r/OSQYJO5DjBGNHbVQMbPa4Q/1080x-/20220719/de3df3e9ce83adbadb647a94158e4502.jpg
"Volkswagen Passat B5.5 [рестайлинг] Универсал , 2000",4382$ ,https://i.cars.kg/preview/r/QVvcAzIBcUux5jpBcxdNmQ/1080x-/20220719/90ba9d8dd783ccc42afae3474403008c.jpg
"Land Rover Range Rover 3 поколение [2-й рестайлинг] Внедорожник , 2011",23500$ ,https://i.cars.kg/preview/r/8FDarg51wcHtsu9t2g51pA/1080x-/20220719/9748c3145eb45b1bdd907972cf7a3538.jpeg
"Toyota Wish 1 поколение Минивэн , 2003",8000$ ,https://i.cars.kg/preview/r/K4-PgMdNFHlcdK_Gfr7M_w/1080x-/20220719/33a70a570c0dfc4c2173614efc44feb3.jpg
"Volkswagen Touareg 2 поколение Кроссовер , 2012",24500$ ,https://i.cars.kg/preview/r/gjAppeOdzlPIx96jI-tYcg/1080x-/20220719/05fb1bdd6ef52487d94c15687b1522af.jpg
"Mercedes-Benz Sprinter W906 Фургон , 2006",9000$ ,https://i.cars.kg/preview/r/HexENS0VoqeJpiKiong8Ug/1080x-/20220719/5ee95470c80e1166e94071cb0827fda6.jpg
"Toyota RAV4 4 поколение [рестайлинг] Кроссовер , 2016",23900$ ,
"Subaru Forester 4 поколение Кроссовер , 2013",14000$ ,https://i.cars.kg/preview/r/DrHZ5vBrBpr_WpLcrsVwqw/1080x-/20220719/73310259e275cd89a5759fc64ff60915.jpeg
"Subaru Outback 3 поколение Универсал , 2008",7700$ ,https://i.cars.kg/preview/r/UOLcGsMn-TwktEmNfj4Xhg/1080x-/20220719/5b5803cf7bd8a376a0e9ecf2830c36f5.jpg
"Nissan Murano Z51 Кроссовер , 2008",12000$ ,https://i.cars.kg/preview/r/xqLZhJcaAHopaFbxQ_yyFw/1080x-/20220718/797961bcbf12664200e6e132856f4977.jpeg
"Toyota Land Cruiser J200 Внедорожник , 2008",30500$ ,https://i.cars.kg/preview/r/8QZeWosZUl6sTH5DC4QSNw/1080x-/20220718/bc1f07e43574a736a2c318ef9367ef95.jpg
"Chevrolet Malibu 5 поколение Седан , 2015",11600$ ,https://i.cars.kg/preview/r/Yo1FslDaiz8pnaL809rh9g/1080x-/20220718/17971e44130ef4d6cc0f5f2ff03befd8.jpg
"Mercedes-Benz E-Класс W124 [2-й рестайлинг] Седан , 1994",3000$ ,
"Toyota Probox 1 поколение , 2005",5400$ ,https://i.cars.kg/preview/r/-W3anOvuoljH2_NU5QhCOQ/1080x-/20220718/4bc865e50af7c92e8fc085094aabdd6a.jpg
"Toyota Prius 4 поколение Хетчбэк , 2017",22499$ ,https://i.cars.kg/preview/r/ZPUuIyUq5gm_CqNBVS_idQ/1080x-/20220718/3ca8df5935840af041bf19ea316d90f7.jpg
"Toyota Ipsum 2 поколение Минивэн , 2002",9500$ ,
"КАМАЗ , 1991",9000$ ,https://i.cars.kg/preview/r/Jfd3Q3FHDOJfCw5_Q9DEZQ/1080x-/20220717/51a4951e34ada3acd9c869e64332fa16.jpg
"ВАЗ (Lada) 2109 1 поколение Хетчбэк , 2004",1500$ ,
"Honda Insight 2 поколение Хетчбэк , 2011",9000$ ,https://i.cars.kg/preview/r/coLSV0uzRl2SJINgcFLRIw/1080x-/20220717/74fb66dafd0b9d5a10950a4c9c619166.jpg
"Toyota Land Cruiser J200 [рестайлинг] 200 внедорожник , 2014",55000$ ,https://i.cars.kg/preview/r/7fH95mo1bqoYHU9govrpEQ/1080x-/20220717/1cb1467fe53d0cb77b43aa1cd4eac4c2.jpg
"Toyota Camry XV50 [рестайлинг] Седан , 2016",31500$ ,https://i.cars.kg/preview/r/Alh2uDxHZysAQUAr43VqQg/1080x-/20220717/4206b3eb906136248e2d3c3db604bb2d.jpeg
"Toyota Camry XV50 [рестайлинг] Седан , 2016",36500$ ,https://i.cars.kg/preview/r/CJhc_Tao3zS1J8TMHlonNg/1080x-/20220717/67cf18724512e99e0f37c3074f9c64b2.jpeg
"Toyota Camry XV50 Седан 4-дв. , 2012",14000$ ,https://i.cars.kg/preview/r/pWI8mcTdBJrBG9Qt9FwA4Q/1080x-/20220717/e1b63553855a3c37bfd986916b6adb46.jpeg
"Toyota RAV4 4 поколение [рестайлинг] Кроссовер , 2016",33200$ ,https://i.cars.kg/preview/r/bJ1c4kmcDR2kzi1TOXFh3Q/1080x-/20220717/0acebd7c3703b7b2f9bd3f4e610f22a3.jpeg
"Toyota Camry XV50 [рестайлинг] Седан , 2016",24200$ ,https://i.cars.kg/preview/r/OYLNhE9cDpkThYoaao1GHA/1080x-/20220717/28033d3b3dd986cce46564e267cd0be8.jpeg
"Toyota Camry XV50 [рестайлинг] Седан , 2016",16200$ ,https://i.cars.kg/preview/r/ef4KpX6gQhrG1DybKm19HQ/1080x-/20220717/baafb207d4039d5b3e371db27c124ff0.jpeg
"Toyota RAV4 4 поколение [рестайлинг] Кроссовер , 2016",24000$ ,https://i.cars.kg/preview/r/ny_6JlJykbH8qTOS8Pu_EA/1080x-/20220717/845cb2588f93503a74c49f68e1feaddc.jpeg
"Acura CSX 1 поколение Седан , 2011",20000$ ,
"Daewoo Nexia 1 поколение [рестайлинг] Седан , 2011",2724$ ,https://i.cars.kg/preview/r/P3hDcyisyo6C-yFzkAvyNQ/1080x-/20220717/6dc2afa5c58206cf493b7cf82a186902.jpg
"Toyota RAV4 4 поколение [рестайлинг] Кроссовер , 2016",22000$ ,https://i.cars.kg/preview/r/fqqt2cfsjxk4oDfdJIADmw/1080x-/20220717/62b8c8c169dd9ac0e796805aeae11f8a.jpeg
"Lexus RX 1 поколение Кроссовер , 2002",8200$ ,https://i.cars.kg/preview/r/neHe_djrs1gm1EZEBfD8FQ/1080x-/20220717/9c2331c695975e1d5e9bdce6f58eb7ad.jpg
"Lexus RX 2 поколение [рестайлинг] Кроссовер , 2006",14000$ ,
"Toyota Highlander 3 поколение Кроссовер , 2018",39900$ ,https://i.cars.kg/preview/r/0YFepBhLu4sFcGiR-p3g6g/1080x-/20220716/69974287057035da8886b3d07b17a944.jpg
"Toyota Camry XV30 Седан , 2004",7700$ ,https://i.cars.kg/preview/r/QKmAx_13WerwXTnA5DnNkQ/1080x-/20220716/b54df9c37145cb2a99852fe3f0f56179.jpg
"Toyota Camry XV50 Седан 4-дв. , 2011",15200$ ,https://i.cars.kg/preview/r/4YX137VFRi-mZvmr9bsc0w/1080x-/20220716/d74465878ceba7a38e5b561b188d5414.jpg
"Toyota Camry XV50 Седан 4-дв. , 2011",15200$ ,https://i.cars.kg/preview/r/4YX137VFRi-mZvmr9bsc0w/1080x-/20220716/d74465878ceba7a38e5b561b188d5414.jpg
"Toyota Camry XV50 [рестайлинг] Седан , 2016",17000$ ,https://i.cars.kg/preview/r/m-Kk9x2N5ug3cl6mOcWkrw/1080x-/20220716/4edd230dae0eb065ac77031ec17429f9.jpg
"Hyundai Genesis 2 поколение Седан , 2019",80000$ ,https://i.cars.kg/preview/r/FU5U8T_N4vBXNVfGRI8-yg/1080x-/20220716/867eaa280cf1be51eefcf6a5e4693eb4.jpg
"BMW M5 E60/E61 Седан , 2007",26500$ ,https://i.cars.kg/preview/r/zr8r73EtEy3WCimdqTEvsQ/1080x-/20220716/5c15d695b6e54e0e5c4506e23b42e623.jpg
"Lexus RX 2 поколение Кроссовер , 2004",15300$ ,https://i.cars.kg/preview/r/GL0DijmtTDoeA-bCUmIsFw/1080x-/20220716/b0c77058810d61e2e660d1e9a4c80cff.jpeg
"Nissan Primera P11 , 2000",1776$ ,https://i.cars.kg/preview/r/jdzSBdmmnlpXEDmZfn2NNQ/1080x-/20220716/536d30b34bdead10efc2f13c596cecdc.jpg
"Honda CR-V 3 поколение [рестайлинг] Кроссовер , 2010",13500$ ,https://i.cars.kg/preview/r/oWgthyyEGopc-DpsRC8UlQ/1080x-/20220715/f944eecab152c23865007c00c38a2858.jpg
"Mitsubishi Outlander XL [рестайлинг] Кроссовер , 2009",11200$ ,https://i.cars.kg/preview/r/MsCQBoB1dAs1JIMcTv5i4Q/1080x-/20220715/1983993307ccb2b04d493d60c2c49263.jpg
"Toyota Camry XV30 Седан , 2003",9300$ ,https://i.cars.kg/preview/r/aN8Qez3KTF7Ei5BSGSUCCQ/1080x-/20220715/07c56bf7d5eb3f3499ec7052a4b33694.jpg
"Toyota RAV4 4 поколение [рестайлинг] Кроссовер , 2016",26500$ ,https://i.cars.kg/preview/r/uybBMZR_uIrIAmBfln2mHw/1080x-/20220715/8fe4c70697bd017511c38d0e9368d335.jpg
"Toyota Prius 4 поколение Хетчбэк , 2016",18000$ ,https://i.cars.kg/preview/r/TnASblxtOXAuBrEQR4QiNQ/1080x-/20220715/b896c4b5e1ab52661de589cceee0d236.jpeg
"Toyota Yaris P1 Хетчбэк 5-дв. , 2000",51000$ ,https://i.cars.kg/preview/r/ueYiYhsk_UE48EWj8KDDBg/1080x-/20220715/719ac9b66785b6c8c58673813b0d919f.jpg
"ИЖ 412 1 поколение [2-й рестайлинг] Седан , 1987",769$ ,https://i.cars.kg/preview/r/457XoYoKlX2Jh_rpG8Tq2w/1080x-/20220715/9811d9a3b61cb2d0df5bd757714aba9f.jpg
"Mercedes-Benz Sprinter , 2006",8700$ ,https://i.cars.kg/preview/r/Jl8CbqGtMDU2l8Kh-MPJZA/1080x-/20220714/909d480f89c3b15edd82e8c9aed05779.jpg
"Kia K5 1 поколение Седан , 2016",13500$ ,
"Lexus ES 4 поколение Седан , 2004",11500$ ,https://i.cars.kg/preview/r/XrIS2CzFnRjeHEHYxPg5ZQ/1080x-/20220714/507eb4080fb475d525f880d0463b8dd4.jpg
"Toyota Sequoia 2 поколение Внедорожник , 2011",32000$ ,https://i.cars.kg/preview/r/knwq0Rb2_eglxSY2Mms4kw/1080x-/20220714/64660396b09e9db27319e72edeaa5dd7.jpg
"Mercedes-Benz S-Класс W220 [рестайлинг] Седан , 2004",9500$ ,https://i.cars.kg/preview/r/hwgnXWyMeKz4fsv5ECK64A/1080x-/20220714/77e267e6426f02aceb3368daa94a5117.jpg
"Lexus RX , 2001",8700$ ,https://i.cars.kg/preview/r/N75WVbYlpS-PVpcDx57u1w/1080x-/20220714/afd6653124d7194a2eede5957cd404e5.jpg
"Lexus GS 3 поколение [рестайлинг] Седан 4-дв. , 2007",10500$ ,https://i.cars.kg/preview/r/l-YQT6hxvPBNWSsUaQQ0gg/1080x-/20220714/92677a754b85aa22768869adf2a57741.jpg
"Lexus GX 1 поколение Внедорожник , 2003",19400$ ,https://i.cars.kg/preview/r/N3dZybPfd61Gl4vsJSyzJw/1080x-/20220714/96559a882906992acb10e1f1b3778299.jpeg
"BMW 7 серия E65/E66 , 2003",9000$ ,https://i.cars.kg/preview/r/6CiwtR2MDolc6FibbIpmLw/1080x-/20220714/1de274606fa7b102d877676073727f70.jpg
"Honda Fit 1 поколение Хетчбэк , 2003",6$ ,https://i.cars.kg/preview/r/fmRwCaP03NoUzWvxQe6cvw/1080x-/20220714/a8fa0c0cbb1808f4937758973d0289bb.jpg
"Lexus RX 3 поколение Кроссовер 5-дв. , 2012",25500$ ,https://i.cars.kg/preview/r/YvwzfL43AcHZ-C4V99dxvA/1080x-/20220714/d3f7530cddf7f43a384969e958c1c4dc.jpg
"Toyota Land Cruiser J200 Внедорожник , 2011",47000$ ,https://i.cars.kg/preview/r/rvEuYSvM8D1pKMRbwH2YAA/1080x-/20220714/5d2c8412b83c30ea9b071bc57a5bc26b.jpg
"Daewoo Matiz M150 [рестайлинг] Хетчбэк , 2002",2013$ ,https://i.cars.kg/preview/r/BkUYRnwGaP52XGJLKxk1AQ/1080x-/20220714/2f7aa19cad590b3ea390366ce086af68.jpg
"Mercedes-Benz E-Класс W124 Седан 4-дв. , 1987",2724$ ,https://i.cars.kg/preview/r/oZK2KsxSSDo9wzhX__yWQA/1080x-/20220714/91de36e3671a196f73fae650e36c7012.jpg
"Subaru Forester 3 поколение Кроссовер , 2009",9$ ,https://i.cars.kg/preview/r/Sh75k1j1LsZ32lhVy460iA/1080x-/20220730/2b81fd1df058a57854c93332da4ad992.jpg
"Hyundai Porter , 2003",9475$ ,https://i.cars.kg/preview/r/ZRyaAdGTCi0HCM4i5fqQGg/1080x-/20220713/65edb52dc2e87decdc4dceb2be54209d.jpg
